model,file,si_sdr_clean_vs_enh,lsd_clean_vs_enh,dur_s
lisennet,p295_056_mic2-fa9eb65a7ccd-6f0c2bf144ca.wav,23.4225,12.8572,3.804
lisennet,p295_060_mic2-8cf610a0d5e4-20b341d737a8.wav,25.559,14.8528,3.894
lisennet,p295_065_mic2-3b548e122ffa-85ae66e36508.wav,20.3265,9.8201,3.527
lisennet,p295_067_mic2-e178843078b2-3a64494a8a3b.wav,26.7355,14.4085,5.302
lisennet,p295_083_mic2-cf96b3c60256-b10b42a30560.wav,24.6814,12.9102,3.205
lisennet,p295_084_mic2-7f92178e26f1-e1e2203999df.wav,23.518,12.6478,3.926
lisennet,p295_113_mic2-c41c8648b199-99f17ee4c736.wav,18.2723,9.3595,3.595
lisennet,p295_135_mic2-d87fe4856b52-9d7d7f72988e.wav,18.0535,9.6678,4.016
lisennet,p295_139_mic2-c542de125bfc-c9be86f86c7c.wav,18.0494,8.1664,3.457
lisennet,p295_141_mic2-a9c811033212-45a8f131c23f.wav,22.4445,10.2509,3.602
lisennet,p295_150_mic2-3d55806495c4-1e3d9fd4c59a.wav,24.1502,9.8115,4.182
lisennet,p295_164_mic2-7004a0b30530-db573e6cb361.wav,18.6696,11.9051,3.038
lisennet,p295_193_mic2-238e9c0150e1-631af43ca710.wav,25.5276,12.0852,6.891
lisennet,p295_214_mic2-77bdda55d494-853bb966618c.wav,24.1881,11.6231,4.229
lisennet,p295_225_mic2-1d0e784b4ac6-16691498fbef.wav,13.0352,8.4661,4.213
lisennet,p295_226_mic2-a7f1f3297352-f72b10606be7.wav,20.5279,9.7812,4.439
lisennet,p295_246_mic2-27c45d8318c6-e6369c0a0253.wav,21.8614,13.7187,3.888
lisennet,p295_252_mic2-b10aec049c2c-9964dac33613.wav,19.5232,11.4586,3.329
lisennet,p295_290_mic2-0da22a320cc1-257942f453ac.wav,16.1759,10.8356,4.093
lisennet,p295_292_mic2-b7575a187b48-f618588a2ca6.wav,25.6783,16.1996,4.303
lisennet,p295_329_mic2-a5da902a46b1-51aec5a926c6.wav,26.8345,14.272,3.756
lisennet,p295_336_mic2-7c925b954e34-04145613d2af.wav,25.3801,15.6266,5.253
lisennet,p295_383_mic2-a2d8dbd68272-370b82f69bbf.wav,21.6343,12.9194,3.357
lisennet,p295_400_mic2-f122b98b59a0-0876970f7984.wav,29.403,16.0165,3.331
lisennet,p295_423_mic2-6471d3055515-e689c0518487.wav,19.3233,12.4445,3.631
lisennet,p297_023_mic2-92e48f121a6b-81fb5adb86f8.wav,16.931,2.1772,12.812
lisennet,p297_050_mic2-c682df4d2a42-ef334f59ca1c.wav,18.985,3.9749,4.613
lisennet,p297_053_mic2-fc31031e349f-cd09af5c9d08.wav,17.1074,9.7858,3.244
lisennet,p297_058_mic2-46c55f3e5178-830cb102f447.wav,25.6187,12.6021,3.688
lisennet,p297_059_mic2-47d76ec31124-109281bedb97.wav,19.9461,10.0039,3.585
lisennet,p297_074_mic2-55f61e96a470-f862ff1dcf87.wav,16.2013,7.9945,3.35
lisennet,p297_078_mic2-eac9edb08c16-9dcf7366f502.wav,21.4872,4.8759,5.207
lisennet,p297_084_mic2-0dc83e4a8669-7d302ee64ad7.wav,18.1815,8.6943,5.537
lisennet,p297_102_mic2-e8a1c34aa3f0-256fc535570b.wav,23.1912,8.4846,4.159
lisennet,p297_147_mic2-6330705d2918-cd4343e7d6a2.wav,13.9201,5.8147,4.357
lisennet,p297_154_mic2-b08705bdd73c-cf55efd24ef6.wav,15.5122,7.6392,4.528
lisennet,p297_157_mic2-847a00449d93-67a946765386.wav,22.0672,9.4292,4.101
lisennet,p297_163_mic2-b48cad69b736-a5ee0a42316d.wav,19.0405,8.2431,3.375
lisennet,p297_166_mic2-e612cc15cf28-941547091ab0.wav,13.3436,6.9739,3.414
lisennet,p297_177_mic2-dc1a356cc8e4-8283c9b08873.wav,21.3474,8.0315,3.077
lisennet,p297_190_mic2-ce6f7132d151-247ef18ddba0.wav,18.5554,6.1222,4.945
lisennet,p297_203_mic2-5bd566827ccc-b9494fdfe9b6.wav,20.2194,10.2853,3.757
lisennet,p297_228_mic2-0b643a887d05-1af678627a5a.wav,20.7115,7.9367,3.289
lisennet,p297_256_mic2-90481fec6f62-77a3896fc32b.wav,16.3355,6.1041,3.971
lisennet,p297_273_mic2-00be1da085c2-f6d1a05fd47b.wav,16.9112,7.628,3.146
lisennet,p297_274_mic2-247387368927-119ee1715c33.wav,22.1643,8.4121,3.372
lisennet,p297_277_mic2-f6f96f3b2b36-d67ec7214220.wav,18.7338,5.2207,3.42
lisennet,p297_286_mic1-b2d39e8c1e78-e08fcf07abf6.wav,17.3405,3.4341,3.887
lisennet,p297_290_mic2-0d81678e5a4c-09e3849f602c.wav,23.0661,11.5135,3.501
lisennet,p297_294_mic2-43347b56d5b0-92c7b888009f.wav,20.2401,8.4882,6.419
lisennet,p297_303_mic2-a633c17edd4c-954bc2d7e664.wav,21.9509,7.7884,3.034
lisennet,p297_308_mic2-002ff6ae52f7-990cf33fb4b9.wav,21.373,8.2263,3.209
lisennet,p297_340_mic2-c37e0781de09-d9f2d22fa8dd.wav,19.6442,7.4174,3.856
lisennet,p297_355_mic2-427a21e95556-8ea2a4b54192.wav,21.0336,10.0694,4.39
lisennet,p297_358_mic2-1d562508c887-89bb9156c964.wav,14.9559,6.5297,3.804
lisennet,p297_399_mic2-6d88e5f128a5-decf720ae622.wav,17.7529,7.7331,4.099
lisennet,p298_024_mic2-a9ac5c680310-426a63010fa9.wav,26.3046,13.7675,7.955
lisennet,p298_142_mic2-da1bc98842f4-cc8849a24f1a.wav,20.055,10.5555,3.813
lisennet,p299_006_mic2-1f81fb0e7f72-616a6efa4ba3.wav,20.0962,8.1683,5.665
lisennet,p299_024_mic2-19aed983e1df-ca45512044e3.wav,13.9312,7.5081,7.357
lisennet,p299_053_mic2-739d1ea48271-d85a0cd554be.wav,19.0438,5.8275,3.756
lisennet,p299_066_mic2-a737512b072a-e0e8268756a0.wav,18.2525,6.6063,3.5
lisennet,p299_134_mic2-fe9da8578dce-b1f06c3f3fb7.wav,17.0191,3.9214,3.544
lisennet,p299_138_mic2-23b3b7bbe5d0-a802e640d6c5.wav,17.673,3.9746,4.526
lisennet,p299_161_mic2-29b262403d1a-54db90493af6.wav,15.9529,2.4384,3.117
lisennet,p299_168_mic1-424cd2df17ce-9913de973b5f.wav,18.8156,3.4047,3.334
lisennet,p299_170_mic2-83c01bee0007-8ea4cdeffffe.wav,14.3866,5.8785,3.333
lisennet,p299_195_mic1-5d46811d8cad-205e5d0b91e3.wav,18.9976,2.049,3.376
lisennet,p299_211_mic2-10d26f598598-05e600695ce3.wav,18.62,3.3585,3.757
lisennet,p299_229_mic2-cd7906c84b48-9799162655f3.wav,17.2469,2.1545,3.291
lisennet,p299_247_mic1-20ee6a561ad8-fd2667f94a8b.wav,17.5458,2.1704,3.385
lisennet,p299_283_mic2-0ee76a042eff-5282a6db4afb.wav,18.4009,7.4234,3.12
lisennet,p299_314_mic2-4851559c76c9-7510e82b1d12.wav,18.4266,6.7962,3.441
lisennet,p299_318_mic2-a0de8003b0b2-d8afe4af56f0.wav,15.022,5.07,3.623
lisennet,p299_326_mic2-1be67041c6cc-a61cdc8a2899.wav,18.8904,11.0385,3.123
lisennet,p299_405_mic2-4f60d1ffa9a3-135fabab0912.wav,15.4305,6.8048,3.984
lisennet,p300_019_mic2-e98549275582-8499862a91cc.wav,26.2388,15.4545,7.851
lisennet,p300_080_mic2-a662d712feee-a17d7320c572.wav,18.9334,15.739,5.379
lisennet,p300_393_mic2-57fefd455f21-cb9108575a7a.wav,24.263,15.908,3.629
lisennet,p300_395_mic2-352975a75aa2-76423d754898.wav,24.6285,13.4687,5.964
lisennet,p301_008_mic2-eac5179f1dcd-710bbde3ffba.wav,25.7805,11.7015,8.443
lisennet,p301_010_mic2-a446dc2902b2-62b93c80e6b7.wav,25.566,14.6065,3.916
lisennet,p301_013_mic2-11645f98e890-42f136a0bd1f.wav,18.6309,11.6799,5.126
lisennet,p301_022_mic2-2c2624f75745-196f029fbf47.wav,25.381,11.2289,7.544
lisennet,p301_024_mic1-bb946418df71-1884218e794a.wav,19.1084,3.2907,8.092
lisennet,p301_031_mic2-b871decf3ab9-f99677a986b5.wav,24.9435,12.1988,3.251
lisennet,p301_051_mic2-0328f26b392f-297a16d19cf4.wav,24.4764,10.2018,3.439
lisennet,p301_055_mic2-e7a9052ea67a-d1eef665f484.wav,22.9967,11.2019,4.658
lisennet,p301_058_mic2-8ae6ae50e091-026308e314f6.wav,27.294,13.7737,4.289
lisennet,p301_061_mic2-75e3deede450-cdf479994563.wav,26.436,11.7666,4.441
lisennet,p301_064_mic2-784a2c4833a6-87add932708a.wav,26.7864,11.4222,5.048
lisennet,p301_072_mic2-dd287dbf3b60-f4dfdd6e413d.wav,25.3241,13.3578,4.642
lisennet,p301_091_mic1-e8adf751c086-074be3e67972.wav,17.7034,5.5052,3.749
lisennet,p301_092_mic1-a45bccb2bd9a-4433dbad1268.wav,20.3465,5.07,5.096
lisennet,p301_094_mic2-cd47d9128b41-c887dba4d7cb.wav,25.2167,14.8445,5.267
lisennet,p301_110_mic2-d4e94ee5be0e-ce58de64b2ec.wav,25.3336,13.1431,4.188
lisennet,p301_111_mic2-6737460066c0-efcf625a7cf3.wav,26.2843,11.6374,5.997
lisennet,p301_115_mic2-3ee88c50df4c-dd005ceaa842.wav,24.4398,11.2442,4.589
lisennet,p301_126_mic1-27a83dbf074c-50d5d1ffc98b.wav,18.7427,5.6677,5.389
lisennet,p301_129_mic2-74e3d37583a9-393cf794014a.wav,26.3354,13.1352,4.443
lisennet,p301_134_mic1-2554e4de4c46-c2d4c451c0c0.wav,19.4556,3.8832,4.891
lisennet,p301_134_mic2-cbfbefaef7e0-567e61daeb98.wav,23.9313,12.3949,4.891
lisennet,p301_149_mic1-61ad2e9f7296-b2cad03b76b3.wav,19.5474,3.6731,4.499
lisennet,p301_151_mic2-f7d6c35086d9-0e21ee3be2fa.wav,26.4896,11.7213,5.008
lisennet,p301_152_mic1-8eb9746301ad-50acf436be6a.wav,21.6043,5.378,3.872
lisennet,p301_171_mic2-3ea4b7efbf95-0329485e1289.wav,22.9291,11.3683,4.345
lisennet,p301_173_mic2-ab0235f9e513-7c1dee20679b.wav,27.7995,12.1592,3.804
lisennet,p301_178_mic2-637fdd92d40e-ba1aa2a955fb.wav,25.5694,13.47,4.01
lisennet,p301_229_mic2-a41fb44fbcc0-e8249fb39869.wav,26.1421,12.7664,4.06
lisennet,p301_231_mic2-9f127bbcfa92-645d9914014e.wav,22.8976,11.1901,3.88
lisennet,p301_240_mic2-3b98ffd00b34-536e71394557.wav,25.7225,11.7765,5.406
lisennet,p301_255_mic2-626a2accba2d-371d83997fa5.wav,25.2485,11.6753,4.524
lisennet,p301_259_mic2-cf613e245c4f-bbb9c8d9a6ad.wav,24.9348,12.5432,5.254
lisennet,p301_266_mic2-78bf21236a85-6c3ab1ea1dbe.wav,27.1387,12.7256,3.613
lisennet,p301_271_mic2-9c5723da2d52-568e52f7bf55.wav,26.0251,10.7145,4.012
lisennet,p301_321_mic2-4f315bd85bd5-1d0ceed284ff.wav,24.9046,13.4432,4.487
lisennet,p301_330_mic2-70685173cdce-c7ea3ec264e8.wav,24.5166,12.9831,4.352
lisennet,p301_331_mic2-d774bf96fc27-e8ca9fb3fb2e.wav,26.2654,14.2023,5.305
lisennet,p301_339_mic1-9460c0281567-ada377782f80.wav,21.4404,2.3549,5.017
lisennet,p301_351_mic2-3567475b050f-08107a867657.wav,26.4549,16.5546,3.713
lisennet,p301_352_mic1-26f33360361e-e15adc86f34c.wav,20.1763,4.6267,4.394
lisennet,p301_361_mic1-91bed28aa5a0-a2e74aa4a9b9.wav,22.8064,3.9659,3.843
lisennet,p301_367_mic2-aecdd65aa0df-08a6b24085d4.wav,23.7114,10.5916,4.106
lisennet,p301_371_mic1-29fb0fbc6900-dd5ea574136d.wav,20.3382,6.2903,4.665
lisennet,p301_406_mic1-eaffb5f39046-31188bd77af8.wav,21.2689,2.0638,3.096
lisennet,p302_040_mic2-b8e8fefc2b17-8020e6db5dd7.wav,27.0421,11.8135,3.823
lisennet,p302_081_mic1-9953723d3d9b-4e611a7df0d9.wav,20.4668,4.2757,3.67
lisennet,p302_131_mic2-96a6a0a1bbee-0aa13de85727.wav,26.3428,13.0718,3.488
lisennet,p302_134_mic2-585dc4a2a420-8dffa5325e4c.wav,23.6757,12.6633,3.121
lisennet,p302_137_mic1-e45db6c222e4-a2a336ce0409.wav,24.5283,7.7081,3.557
lisennet,p302_138_mic2-3f1ef95b1733-9efb66e4ad65.wav,26.2645,13.4936,4.041
lisennet,p302_148_mic2-64fe476483cd-f301be2eb023.wav,26.3571,14.3161,4.27
lisennet,p302_175_mic2-5e7076f8e3ce-189b1d0157b0.wav,26.8977,13.9303,3.398
lisennet,p302_180_mic2-68e02b65529d-0824cad61c02.wav,28.9537,15.6659,3.554
lisennet,p302_211_mic2-d62caa739af2-2c21542ccf3c.wav,28.7299,16.0143,3.689
lisennet,p302_260_mic2-343577497f62-3256f72ee22b.wav,26.6026,13.4914,3.577
lisennet,p302_261_mic2-5a7b4213a188-8d0300e9d459.wav,26.2834,13.1078,4.583
lisennet,p302_272_mic2-1d5f431391a7-f66f80285799.wav,26.6382,15.8627,3.513
lisennet,p302_278_mic2-47a45482fa7e-ab5863a2b3d1.wav,25.2746,12.0757,3.224
lisennet,p302_286_mic2-0d0055ccef4e-69f59c8ebe7a.wav,25.456,15.9523,3.546
lisennet,p302_295_mic2-d13b66a6dac6-7224d1963b0f.wav,27.8215,14.5191,3.075
lisennet,p302_305_mic2-23f48b05c4f3-1042ccd64fc5.wav,26.2504,14.7206,3.844
lisennet,p302_307_mic2-994bc5ca469a-5a65601c7067.wav,25.3616,13.2582,3.108
lisennet,p303_010_mic2-0e88ee63651a-b1c4f77886de.wav,20.2313,10.3971,4.214
lisennet,p303_014_mic2-af3a9506031d-4cb8041906a8.wav,17.2608,7.104,5.995
lisennet,p303_032_mic2-452729adf37a-87ecafd9a412.wav,23.9798,10.8947,3.546
lisennet,p303_038_mic2-ee23ae9d90b0-23f0ba4e520d.wav,23.7932,11.543,4.61
lisennet,p303_054_mic2-e49452fbc0bb-4ddff17e12b3.wav,21.6918,7.8677,4.47
lisennet,p303_095_mic2-c3b33fa16bf4-b11746941f42.wav,21.5589,11.57,4.309
lisennet,p303_102_mic2-44bf7f7e2297-904b7753fd21.wav,16.0325,9.0874,4.697
lisennet,p303_106_mic2-8afea0516fe6-efbb3a2a7598.wav,17.0364,9.8483,4.275
lisennet,p303_131_mic2-0c3aabe8a3c1-a85c7d615d4c.wav,22.5976,11.3902,3.549
lisennet,p303_149_mic2-0f5f52564fdc-af81918f6e65.wav,21.9819,12.7096,4.785
lisennet,p303_152_mic2-aa82cb6b08f8-55c29051c890.wav,14.0127,9.5847,5.011
lisennet,p303_207_mic2-456bccf6a3d5-9a4900290d67.wav,19.7616,8.1022,3.032
lisennet,p303_222_mic2-6958aa355c30-923b3064a518.wav,23.32,13.249,4.194
lisennet,p303_225_mic2-7ca2aea141b9-ab006af1e725.wav,19.4193,12.5006,6.554
lisennet,p303_230_mic2-98577c1a7749-8d8be49d8368.wav,20.744,12.7955,5.204
lisennet,p303_234_mic2-c9af0dfe82bc-959b19ef01ad.wav,23.5551,12.1184,4.89
lisennet,p303_236_mic2-a3e0c9802280-1eb6f80a1e31.wav,24.1865,9.5578,3.03
lisennet,p303_238_mic2-275d9df42d32-b6ab862763a5.wav,24.8398,13.5786,4.433
lisennet,p303_255_mic2-7074d2722672-65558e62180c.wav,23.8304,9.7157,4.042
lisennet,p303_311_mic2-caefb957b47b-6a826df9e3d9.wav,22.8389,6.7803,4.823
lisennet,p303_334_mic2-f485689dd14a-c4e09d91dada.wav,16.3593,9.6234,3.969
lisennet,p303_335_mic2-282956914d19-167c1fe76475.wav,24.6391,8.5072,4.091
lisennet,p303_341_mic2-57aebe8f9928-b5a84ea3e6dd.wav,23.6832,12.045,4.133
lisennet,p303_343_mic2-18bb4df09aa0-47922b8952de.wav,20.4159,7.5172,3.91
lisennet,p303_350_mic2-808c24fa3f39-fb20e746cbda.wav,20.5995,9.8718,4.212
lisennet,p304_008_mic1-c4ba5b80ac9d-cfb7927c3c92.wav,21.728,3.8687,8.133
lisennet,p304_031_mic2-0a896c71ac2e-8b5c6493c279.wav,13.7678,3.3031,3.952
lisennet,p304_035_mic2-3cc269af4087-5db4cdc94030.wav,20.2155,5.0506,3.504
lisennet,p304_048_mic2-c07b192e3f84-6926bcd616f9.wav,15.3373,4.352,3.971
lisennet,p304_057_mic2-dc1fc8fd66a1-71dc29f33d61.wav,18.6505,4.2808,3.289
lisennet,p304_085_mic2-da83e5f336ea-869a0337846e.wav,18.3836,4.8501,3.295
lisennet,p304_095_mic2-8a6adadba348-d3c62bd19f40.wav,16.9608,2.7066,3.355
lisennet,p304_107_mic2-3163238ff75d-50868c8dd37c.wav,20.1001,6.1421,4.229
lisennet,p304_175_mic2-def787f792bd-617e209b2b04.wav,16.1689,5.8807,3.366
lisennet,p304_210_mic2-2919c83ecd33-a475ee3b93c2.wav,16.6151,6.1029,4.085
lisennet,p304_258_mic2-9208dd7a29bc-ddf1da108ea9.wav,18.5877,5.938,3.37
lisennet,p304_263_mic2-d053dac57a6c-dcd62208cd34.wav,20.4822,5.4142,3.131
lisennet,p304_307_mic2-18441f16e208-6a9228b3c259.wav,16.1603,3.84,3.673
lisennet,p304_342_mic2-9e40575f2c94-75dad5044fc3.wav,17.0614,5.4286,3.547
lisennet,p304_365_mic2-01926fb1b6b9-4ae0e85893d1.wav,16.5421,5.9787,3.235
lisennet,p304_371_mic2-561487198b88-0b7fad09586f.wav,17.2504,4.5891,4.008
lisennet,p304_414_mic2-569d8fb6ef91-12d19b2d9e85.wav,16.8404,6.6826,3.501
lisennet,p304_420_mic2-0df60984097c-9888aba22c91.wav,12.8455,3.312,3.158
lisennet,p305_006_mic2-14c48e5d3370-19150e8af6bc.wav,21.1777,9.3225,5.663
lisennet,p305_028_mic2-89e522208fcd-b3ded2d53527.wav,22.4264,9.7665,3.922
lisennet,p305_033_mic2-4eb44d3892cf-ed74a0b79712.wav,21.0041,9.926,3.46
lisennet,p305_067_mic2-a0dd60cbad0e-1155d6bf0452.wav,21.5931,9.8168,3.547
lisennet,p305_081_mic2-6ce550a81cca-e3465f171a5e.wav,18.6657,9.8118,4.479
lisennet,p305_094_mic2-d9f68f24c8c8-b87213ab5225.wav,25.1469,10.0371,3.885
lisennet,p305_130_mic2-c9380d2d8bfe-59cd36e11172.wav,18.0143,9.8064,4.583
lisennet,p305_143_mic2-2bb6a5accd68-143448eaa846.wav,12.946,8.4749,3.216
lisennet,p305_147_mic2-e639477728ec-bb25e79e8c35.wav,13.8461,10.1339,3.909
lisennet,p305_156_mic2-82223393fe14-accbec7e327d.wav,19.8225,9.1101,3.277
lisennet,p305_174_mic2-497c7c17680d-f599b8a99047.wav,19.8615,10.1116,3.713
lisennet,p305_195_mic2-86c62deaa2b0-3f6cf5ebd2c5.wav,23.976,13.3793,3.072
lisennet,p305_222_mic2-14dbe705c568-c67b94e223c3.wav,25.469,11.7021,3.533
lisennet,p305_335_mic2-e15a6bb6cf03-bf8208c999c5.wav,23.1726,11.9916,4.329
lisennet,p305_373_mic2-c496d8a4e306-06ba369ea1e0.wav,24.694,11.7029,3.076
lisennet,p305_414_mic2-1ac40a1ce8aa-8566bf2b0a5b.wav,17.2144,12.832,3.45
lisennet,p306_003_mic2-dc16f5b66f20-be55e35a2dbe.wav,27.7663,13.9436,8.83
lisennet,p306_009_mic2-18fc2d057305-888b66258fe8.wav,26.6663,15.7973,6.171
lisennet,p306_025_mic2-442fc2b753cf-1f0bfd877b22.wav,28.101,17.0083,6.304
lisennet,p306_032_mic2-fd069f269d1a-89a4b86a46d5.wav,26.9962,12.929,4.385
lisennet,p306_045_mic2-1e4b300e400a-3a5d9c3d7372.wav,28.2781,17.0291,4.539
lisennet,p306_046_mic2-2dabf1bcfeb2-6c6309e72311.wav,25.5459,14.4647,4.731
lisennet,p306_090_mic2-805c03545e96-7ee08997b325.wav,27.8688,15.5661,4.982
lisennet,p306_099_mic2-dfc280bdab7b-aac5180f7ede.wav,26.2551,15.1806,5.733
lisennet,p306_104_mic2-1cb09ed5eb82-cb462fa4c6dc.wav,27.3376,14.8749,3.799
lisennet,p306_131_mic2-1ce314f5f452-f7f6bfff65ee.wav,27.423,14.6039,3.913
lisennet,p306_133_mic2-d11fada9c328-d9e51e7d01a0.wav,28.961,12.0984,3.76
lisennet,p306_174_mic2-0911aabeb2d0-83c3cb15ee35.wav,29.0154,13.4356,4.143
lisennet,p306_212_mic2-14968857fb21-da7397481f8f.wav,24.4234,15.4406,4.362
lisennet,p306_237_mic2-840d35bec1bb-b046f4749231.wav,26.56,17.4604,4.626
lisennet,p306_240_mic2-41c7976fbb54-2eb30d54132a.wav,27.2684,15.404,4.185
lisennet,p306_245_mic2-ddada8d05c12-0aa2850baf0b.wav,28.3236,17.1488,6.378
lisennet,p306_269_mic2-c176778c1ae4-4fa8f0d54280.wav,26.7714,14.5631,5.083
lisennet,p306_322_mic2-03ac1418d43e-477e3f23362c.wav,26.5643,13.6163,6.481
lisennet,p306_335_mic2-f796bce3d7e7-dfe229527884.wav,29.0288,15.2871,3.991
lisennet,p306_351_mic2-42ab99ba3621-3b86c1882661.wav,28.7455,14.3836,6.887
lisennet,p307_010_mic2-29eb880caf22-cee123e5e3b7.wav,26.4865,15.5067,4.042
lisennet,p307_011_mic2-4c7bc10db0dd-9e66ab1868c9.wav,27.7268,17.8034,7.541
lisennet,p307_012_mic2-75abde3a45f9-1a74bb7fc9f7.wav,23.6483,16.17,5.367
lisennet,p307_045_mic2-073958afe0ec-4c434aa9f6fd.wav,20.6596,13.1062,4.991
lisennet,p307_052_mic2-7f51eb24776d-9b1be79997a2.wav,23.6907,16.269,3.531
lisennet,p307_054_mic2-d2af08e584ee-1faac370fa0c.wav,25.8367,13.8033,4.64
lisennet,p307_055_mic2-cebd107d1de4-03fbe0365182.wav,20.8559,14.3419,4.507
lisennet,p307_058_mic2-c970bc5a8ba1-367613dc1fca.wav,24.7107,14.5682,3.42
lisennet,p307_064_mic2-3e9dcff930fa-c250039471be.wav,23.0465,14.5782,5.668
lisennet,p307_065_mic2-5a42ea209ead-56dc062f7743.wav,23.443,15.1156,6.753
lisennet,p307_092_mic2-34e74ac4e01f-f2a8079ead11.wav,20.2551,13.7776,4.926
lisennet,p307_094_mic2-34969f851ac5-e8e5df52ff62.wav,22.5295,15.6306,4.171
lisennet,p307_106_mic2-c3d4ab7c009f-6c910251095c.wav,24.5963,14.2678,4.312
lisennet,p307_113_mic2-5301dd772e21-486bbe90b249.wav,16.419,15.9395,4.028
lisennet,p307_118_mic2-c1166bb2c6e8-acd1036bec7b.wav,19.1813,15.3853,4.574
lisennet,p307_147_mic2-f829c6760338-c57a83dd99ec.wav,23.3764,14.5438,4.512
lisennet,p307_148_mic2-0e7a35e4c5d4-f74a97754c29.wav,22.6837,16.3273,4.43
lisennet,p307_158_mic2-ace83d467f05-91b24f7e912b.wav,22.3718,15.4526,4.16
lisennet,p307_180_mic1-d704cfc624e9-7db3ddde5bec.wav,18.19,6.3065,4.991
lisennet,p307_181_mic2-143cc34a77dd-8ec6510ed352.wav,17.3625,14.0514,4.381
lisennet,p307_187_mic2-92b61760f068-243ee0f37b1e.wav,24.3072,14.9107,3.707
lisennet,p307_195_mic2-3d824593d16b-8a89f3f5d210.wav,19.5815,14.1849,3.821
lisennet,p307_201_mic2-a3caa8bbb815-b3692f509120.wav,17.5133,8.4153,3.131
lisennet,p307_206_mic2-8cbed831b6ba-0b982bbc5048.wav,18.7096,12.5173,4.327
lisennet,p307_207_mic1-613e80a91133-8172822deb26.wav,16.4668,6.2766,4.952
lisennet,p307_208_mic2-2c7bd51feaae-d52c33ff2094.wav,20.7177,11.8627,3.363
lisennet,p307_217_mic2-609803cd763e-3c27c16baa39.wav,16.5069,15.1017,4.333
lisennet,p307_232_mic2-8b4756879f16-0eecb2ed029b.wav,20.4735,10.6198,3.737
lisennet,p307_245_mic2-c6ef7dd83e87-586c7da17b5b.wav,22.2848,12.2076,4.481
lisennet,p307_254_mic2-5432b419c034-8cf8dacb3779.wav,17.7259,11.5101,3.594
lisennet,p307_258_mic2-83caf11802a4-a8f361dd7940.wav,18.8192,14.4317,4.203
lisennet,p307_262_mic2-abb2bd9e82d2-9efb1ce6ee20.wav,23.7264,12.4379,4.426
lisennet,p307_273_mic2-99a88093ae7d-a0a3b1a8d07c.wav,24.4293,14.6211,3.941
lisennet,p307_291_mic2-d4c0483bcd4f-12cfdf73f983.wav,21.5794,13.6141,5.425
lisennet,p307_305_mic2-9061db9c49ba-8b3625e86be0.wav,19.2624,11.6788,4.311
lisennet,p307_313_mic2-a6035dae71fc-0e8e6828cc66.wav,19.3184,11.983,3.891
lisennet,p307_317_mic2-d4ce80d2dce9-016ca85a548f.wav,21.9474,12.7703,4.287
lisennet,p307_358_mic1-79444a4a26b2-54dfc53b025e.wav,18.7324,7.615,3.609
lisennet,p307_360_mic2-463d8798594b-504fc4dbe667.wav,25.0776,12.7155,3.135
lisennet,p307_367_mic2-69f667e73669-988a0231b0b2.wav,22.0091,13.241,3.667
lisennet,p307_373_mic2-72b58c9834c8-2e2273184b15.wav,26.4093,15.007,3.793
lisennet,p307_419_mic2-2d39f74379e8-2d51afa5e4a4.wav,19.8497,12.8477,3.928
lisennet,p308_043_mic2-3805d06bd6f0-7d404babbf8e.wav,28.7684,17.8519,3.117
lisennet,p308_061_mic2-87a58ebb29b4-31f66f0746a3.wav,29.4118,18.9243,4.353
lisennet,p308_214_mic2-3a307e5a7e56-19ba907264eb.wav,24.7723,19.0262,3.589
lisennet,p308_261_mic2-ec49269eb248-231873c87d11.wav,24.915,20.8415,3.075
lisennet,p308_285_mic2-b843c07e714d-0c8857907fe4.wav,28.0013,18.6161,3.329
lisennet,p308_306_mic2-20fc4649e3ed-06a592ac60c1.wav,29.1771,20.7341,3.162
lisennet,p308_377_mic2-bc817e96a4de-958c5ac885a7.wav,29.0585,19.3246,3.499
lisennet,p308_411_mic2-e709c0966297-4941463ad16e.wav,27.4403,18.8102,4.012
lisennet,p308_413_mic2-884d5aa62b4a-32ab75a8d75c.wav,29.4195,18.311,4.729
lisennet,p308_417_mic2-4a01bb47fd7e-3d1e31af7a25.wav,29.2803,20.1239,3.588
lisennet,p310_008_mic2-146e41af7e83-61dc601feeb6.wav,17.2909,5.5796,8.301
lisennet,p310_019_mic2-fee821d37b8f-08d6ac30639e.wav,20.1096,9.0468,7.862
lisennet,p310_021_mic2-9173a93fd3a7-ca7f1a55f353.wav,18.3554,5.8852,10.903
lisennet,p310_032_mic2-3d357f141905-b81ccf014000.wav,17.5438,8.039,3.856
lisennet,p310_111_mic2-a1616cce0cc1-591252c9fd85.wav,18.4242,7.0516,3.475
lisennet,p310_128_mic2-65fd4af2504b-09dc0b1a078f.wav,13.9261,7.5638,3.971
lisennet,p310_145_mic2-3f9798301bf8-3650dda0a536.wav,23.6577,7.4713,3.416
lisennet,p310_164_mic2-a1377df477b1-47ff1003cc40.wav,14.4232,7.6969,3.266
lisennet,p310_229_mic2-6ead4e674554-407435760f98.wav,21.4973,9.3984,3.175
lisennet,p310_278_mic2-90a0a0877162-012fe619159e.wav,16.8853,10.3023,4.16
lisennet,p310_282_mic2-984f200c8d69-5ccb99c12dc2.wav,20.6877,9.4043,3.328
lisennet,p310_318_mic2-4b9e4dcaf9d2-ca9de60adc6f.wav,18.6244,7.4532,5.168
